base_origin,feature,r_mean,r_std,r_full,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_pooled_se,p_adj,neg_log10_padj,bootstrap_p_adj,neg_log10_bootstrap_padj
At2g46140_tile7,nardini_Frac D+E_zscore,0.017597025161134334,0.09418312072896225,0.01940446253642478,-0.0221556830987129,0.17942382846409244,0.8362062012994729,0.838,116,0.10597291935379716,0.9295286613339997,0.03173721453404717,0.9223501094091903,0.03510419638364637
At2g46140_tile7,nardini_Frac Polar_zscore,-0.36270582528152634,0.10061183766768782,-0.3672651007619388,-0.2679108414882279,0.10789284509992564,3.980082613119509e-05,0.002,119,0.10884728227142318,0.0007024496682102151,3.1533847882935744,0.014794117647058824,1.8299109319863278
At2g46140_tile7,nardini_Frac Aliphatic_zscore,0.7015765707909248,0.09140570518295048,0.7168666418210581,0.1144239542051223,0.012659299703044774,1.8483999315702057e-06,0.001,34,0.09295861924997377,5.46908920929302e-05,4.262084992553738,0.008902654867256637,2.050480462763511
At2g46140_tile7,nardini_Frac Aromatic_zscore,-0.5568176878309137,0.1420727537248344,-0.5715796659492766,-0.2504923074346011,0.073832726170783,0.00846776046528493,0.001,20,0.12034891078904057,0.0462948160122999,1.3344676375630349,0.008902654867256637,2.050480462763511
At2g46140_tile7,nardini_R/K Ratio_zscore,-0.3292326846827624,0.09193451913042659,-0.33236919844242774,-0.21777186150061664,0.04482094482758352,0.00032232810725592694,0.001,113,0.1015964111390011,0.0037271502976949714,2.4286230939262055,0.008902654867256637,2.050480462763511
At2g46140_tile7,nardini_E/D Ratio_zscore,0.043011793610185395,0.10665798778604721,0.04368324496146142,0.07424505902886683,0.04251223324393548,0.6414945834643354,0.68,116,0.10597291935379716,0.7977052545922391,0.09815754718294627,0.8254976076555025,0.08328418101235605
At2g46140_tile7,nardini_Frac Chain Expanding_zscore,-0.4713687686463837,0.08670620848993463,-0.4715840404575091,-0.4017298371604907,0.1073326545594916,6.179145106393657e-08,0.001,119,0.10884728227142318,4.1441466513546796e-06,5.382564884356652,0.008902654867256637,2.050480462763511
At2g46140_tile7,nardini_FCR_zscore,-0.14271095054051475,0.09063423687169912,-0.13963187542594194,-0.2488490174871094,0.11332020330852102,0.13322640159712637,0.124,117,0.10554423128420534,0.3330879436386347,0.477441086630265,0.3223359173126615,0.4916912991367678
At2g46140_tile7,nardini_NCPR_zscore,-0.06448550092095369,0.0754757718494437,-0.0647282381078846,-0.15630158843942105,0.1040927821131325,0.4880878254884141,0.38,117,0.10554423128420534,0.6945068634248155,0.1583234580144927,0.6145980707395499,0.21140880735409995
At2g46140_tile7,nardini_Hydrophobicity_zscore,0.24985222265746096,0.27409647009628607,0.27472527472527475,0.032655700403827766,0.028479261181989814,0.34182974371948127,0.394,14,0.13085051366844627,0.5685622732196304,0.2452219611705817,0.6241952755905512,0.20467952274649293
At2g46140_tile7,nardini_Disorder Promoting_zscore,0.1949195266172201,0.10602809246761584,0.20017775210772926,0.1367941232010744,0.02711617937100541,0.029052353907831768,0.074,119,0.10884728227142318,0.11612643816132123,0.9350688944694897,0.2304767801857585,0.6373728218802182
At2g46140_tile7,nardini_Iso point_zscore,0.0751293798549682,0.09399281239044632,0.07871136570832342,-0.12668607441332744,0.06484264505689617,0.3948262351182743,0.412,119,0.10884728227142318,0.6225629976943322,0.2058166953700478,0.6369802130898021,0.19587405821312945
At2g46140_tile7,nardini_PPII_zscore,-0.10833027325361817,0.10309340636001983,-0.11397189152065877,-0.09008176822484247,0.15041675437436128,0.21713239770977497,0.298,119,0.10884728227142318,0.45224677452594947,0.34462452189341564,0.5401585585585585,0.2674787383265124
At2g46140_tile7,nardini_V Patch_zscore,-0.46582272285712684,0.3155769968399548,-0.5215389956432867,-0.04043171763569036,0.035673092295974214,0.14986254756085185,0.18,9,0.0868383460973356,0.36240798761109844,0.4408022388727229,0.40600896860986546,0.3914643728889272
At2g46140_tile7,cider_kappa,0.10123438638311721,0.12945641055349402,0.10029221839926002,-0.2060853102850038,0.3990693057358022,0.466281273783695,0.42,55,0.11562939885295863,0.6737824559356547,0.17148030144265558,0.6392133131618759,0.19435418836783122
At2g46140_tile7,cider_omega,0.2157809772374742,0.1280709113659296,0.2137359781651589,0.6564537910622501,0.43359076601308044,0.07349439727259725,0.102,71,0.11680975167794064,0.22679559403752406,0.6443653867446395,0.29097652893686893,0.5361420411319786
At2g46140_tile7,cider_delta,-0.0007227065655233667,0.1332876197422304,-0.009293218589521245,-0.24876307364208292,2.681212865514342,0.944307691329189,0.988,59,0.11013927891156727,0.9788265643785244,0.00929425284041719,0.994922922922923,0.0022105629184455845
At2g46140_tile7,cider_mean_net_charge,-0.30779050099427097,0.21814231930326067,-0.3174450669769185,-2.5679810738593134,1.6372306928623126,0.16084986189295078,0.172,21,0.12642510460228862,0.37895775424896605,0.4214092019558747,0.40146635730858465,0.39635084253327413
At2g46140_tile7,cider_fraction_neutral,0.2283352632882552,0.3101739685601274,0.2237055034555367,1.4858985471624955,1.453516374130504,0.44200468372861856,0.468,14,0.1558878287536125,0.6548699732415173,0.18384492216010662,0.6803583815028902,0.16726226066272518
At2g46140_tile7,sparrow_SCD,-0.17478699506857398,0.08424830575705278,-0.17937990268563733,-0.04380979538688355,0.01662081047366609,0.050936696108077655,0.036,119,0.10884728227142318,0.173115933394345,0.7616629583130079,0.13770342205323194,0.861055267002562
At2g46140_tile7,sparrow_SHD,0.551233346743137,0.13891034481692363,0.573076923076923,1.0651533156753326,0.37233324777262167,0.002749831030170032,0.002,25,0.09943209370933202,0.018999100106029936,1.7212669689545887,0.014794117647058824,1.8299109319863278
At2g46140_tile7,sparrow_complexity,-0.5246434568287828,0.12870278841901597,-0.5430478309232479,-2.4598465363950144,0.474624101434968,0.0019292831845464742,0.001,30,0.07218695781850809,0.014940794922186756,1.8256262953495939,0.008902654867256637,2.050480462763511
At2g46140_tile7,sparrow_scaled_rg,-0.317578869037351,0.5152587251921803,-0.3142857142857143,-0.02814093550024242,0.061968024563525556,0.5440932944606414,0.39,6,0.1771300689345946,0.7364554757917878,0.1328535043575988,0.6207911392405063,0.20705449053597721
At2g46140_tile7,sparrow_scaled_re,0.008854084910297714,0.33740421023387224,0.009090909090909092,-0.005625727131043865,0.013327305046692994,0.9788365001441937,0.972,11,0.1277993044066152,0.9920015720020221,0.003487639628822553,0.9907112462006078,0.004052907023453609
At2g46140_tile7,sparrow_prefactor,-0.6767977629024261,0.09334216285301007,-0.7046153846153845,-0.40215429441374717,0.09322114400975894,5.85999277488091e-05,0.001,26,0.09391001409351321,0.0009069465740815684,3.0424182953709464,0.008902654867256637,2.050480462763511
At2g46140_tile7,sparrow_scaling_exponent,-0.3289620808229043,0.3316089947838059,-0.3571428571428572,-0.6600666658035028,2.2686649755634756,0.38512064355625636,0.322,8,0.15364685767481073,0.6139958279201172,0.2118345798644139,0.5604359861591696,0.25147398600478954
At2g46140_tile7,mpipi_epsilon_self,0.37032948159031986,0.0979951285671022,0.3748574396729864,0.049668873489170394,0.015996081012882413,0.0005649375289655821,0.002,81,0.11100543666745541,0.0056832715413937555,2.2454015932757687,0.014794117647058824,1.8299109319863278
At2g46140_tile7,calvados_epsilon_self,0.2963691290738655,0.0932290886985493,0.29705985505887583,0.0235154646251015,0.005279328597871882,0.000985020857862486,0.001,120,0.10843551857542896,0.009091109935868449,2.04138309041988,0.008902654867256637,2.050480462763511
At2g46140_tile7,avg_helix_prob,0.0021384207267090716,0.10887610495850536,0.0026672356769444155,0.09570792259892198,0.4848537510107423,0.9785619333284372,0.982,104,0.10704685449873116,0.9920015720020221,0.003487639628822553,0.9938551307847083,0.0026769158904550168
At2g46140_tile7,avg_beta_prob,-0.3007248998743361,0.09218280599208487,-0.302431065705402,-1.8273991364637616,0.4350511919510782,0.001191239526458092,0.002,112,0.11069947803014037,0.01069988360372179,1.9706209466639764,0.014794117647058824,1.8299109319863278
At2g46140_tile7,avg_coil_prob,0.16859450302528264,0.10793671237254637,0.17423550232538995,0.8412098674719811,0.3982881368055885,0.10050163527689308,0.11,90,0.10919251404939288,0.2807339413274143,0.5517050770695584,0.304010989010989,0.5171107177709223
At2g46140_tile7,avg_mito_targeting,0.03077191584931884,0.10182891048264431,0.03414943641457251,-0.12522929601523855,0.8470791737361065,0.7135324776167885,0.806,118,0.10917858293806283,0.8395481549502798,0.07595438847245618,0.9049508928571429,0.04337498713712593
At2g46140_tile7,avg_nes,-0.017514466512536783,0.0977774925360601,-0.018539159926453073,-2.4135630073564354,2.218943168399571,0.8489650778932497,0.848,108,0.10889408117498639,0.9316519020153933,0.030746325063286246,0.9264355362946912,0.03318479459171073
At2g46140_tile7,avg_nis,0.11737885681316483,0.09921438407434381,0.11504424778850601,-4.13826630516459,1.778533323869356,0.22083746542170563,0.232,115,0.11049864352545463,0.4543200208880079,0.34263812435729146,0.4696016096579477,0.3282704231225238
TgL_8x,nardini_Frac A_raw,0.14593318943366024,0.10378060568730822,0.14774477119338741,0.103566897358065,0.2774089820781101,0.11190628502243964,0.158,117,0.07732819816498132,0.2994088370547188,0.5237353855979681,0.37844761904761903,0.4219942227235693
TgL_8x,nardini_Frac C_raw,-0.25034538813712365,0.17111766662402708,-0.2551461441278986,-5.437530624724149,5.3608446343978615,0.19899229118794684,0.146,27,0.09658082406181795,0.43518748898929244,0.361323598468458,0.3626567901234568,0.4405041867103228
TgL_8x,nardini_Frac D_raw,0.07855674168442456,0.08482274686862233,0.07736142669006776,0.44749720317840114,0.4605102384396118,0.3636095457610733,0.354,140,0.07718617434095068,0.5906904468165953,0.22864005289096986,0.5925524126455907,0.22727322925704313
TgL_8x,nardini_Frac E_raw,0.004689909440699633,0.09063230199529552,0.003760839077050392,-0.24107823852166171,0.9233436061073557,0.9670694951045233,0.952,123,0.08176285563420815,0.9907045947812123,0.004055822791744695,0.9812622950819672,0.008214888562308901
TgL_8x,nardini_Frac F_raw,0.04441474056210531,0.11401925831756253,0.0485504102580297,0.16574028786281336,1.1872659162122565,0.6770560544083235,0.654,76,0.07497833893820563,0.8166887179074022,0.0879434439026242,0.811729397293973,0.09058872549849928
TgL_8x,nardini_Frac G_raw,-0.15520143182684382,0.12412002877932166,-0.15332548982104066,-1.6585458345811954,0.9089974571503892,0.20175230909254788,0.208,71,0.08592490276560692,0.4358508429343833,0.3606621097531186,0.4452085106382978,0.3514365422530474
TgL_8x,nardini_Frac H_raw,0.13074540391631004,0.1621891372310291,0.1421271788962658,1.996822551129075,1.8215298263753883,0.38808274971248746,0.408,39,0.08755892743165042,0.617739313624624,0.20919475879354812,0.6343863987635239,0.19764613685891189
TgL_8x,nardini_Frac I_raw,-0.0036540302802250545,0.17416093555136294,-0.00364694997581159,1.6304400369947414,3.3589142023434255,0.9805901499121692,0.978,47,0.11182463309642847,0.9924282603738855,0.003300877259879043,0.9928032290615539,0.003136818977765317
TgL_8x,nardini_Frac K_raw,0.015161529757460126,0.10465668153753983,0.012904365649767598,0.21345819088514176,0.3857174991968663,0.9022914458943174,0.846,93,0.08003155342263148,0.9605345974282363,0.017486987698105225,0.9260892274211099,0.033347167627179146
TgL_8x,nardini_Frac L_raw,-0.14046377045885725,0.07633363327705657,-0.1439360421949997,-0.8971992082038683,0.5664923072874795,0.07887272991666709,0.066,150,0.07410704175093312,0.23827617506356485,0.6229193800442361,0.2107809523809524,0.6761686375278232
TgL_8x,nardini_Frac M_raw,0.1524614592841821,0.09922556212344541,0.15032004187525966,3.6553942337470833,1.7170295786908514,0.18041518375361504,0.124,81,0.08489550498463003,0.40760324047761404,0.38976237197681746,0.3223359173126615,0.4916912991367678
TgL_8x,nardini_Frac N_raw,-0.0031292150038251623,0.0890714491124114,-0.006640863018288401,-0.2586462871097528,0.38509431729332216,0.9390665099380371,0.964,135,0.0776958607518963,0.9772448574879916,0.00999660625817586,0.9875600814663951,0.0054364731642103205
TgL_8x,nardini_Frac P_raw,0.09675600127456621,0.12013747021764092,0.09941130972228136,0.04039695210661731,0.8479593509321615,0.4027127395378459,0.398,73,0.07909163112992412,0.6280402800539543,0.20201250141539664,0.626585289514867,0.20301980536480368
TgL_8x,nardini_Frac Q_raw,0.14267744186763306,0.09300624251868081,0.1438343675798032,0.2529784582248184,0.45646016787145755,0.10953329466040428,0.138,125,0.07777562340975612,0.29462699045017837,0.5307274704375512,0.3514632911392405,0.45412002850531513
TgL_8x,nardini_Frac R_raw,0.03815723220276378,0.12183517606465499,0.034433346693243855,-0.07044932271364719,0.5776917881172369,0.7647218319274367,0.762,78,0.08716740155819423,0.8772065711733197,0.05689812367301071,0.8740843785632839,0.05844664130653143
TgL_8x,nardini_Frac S_raw,-0.20322460889254215,0.1009533066902941,-0.20789244809603374,-0.41123251462462446,0.582420574505136,0.03165559095855378,0.04,107,0.07909317816254705,0.12391254670935839,0.9068847171044471,0.14903703703703705,0.8267057921111163
TgL_8x,nardini_Frac T_raw,-0.14597399308149991,0.10790952105119678,-0.14296134625872733,0.0900079836257213,0.7001970351431862,0.1580547107075498,0.174,99,0.07684159779385397,0.3732465703563265,0.428004174178062,0.4023999999999999,0.3953420279521291
TgL_8x,nardini_Frac V_raw,0.0816249819950333,0.11847371616118291,0.08238487931530733,1.2594781435603504,2.81756233877005,0.4535074514189331,0.518,85,0.08611113109657093,0.6679773003330114,0.1752382957693926,0.7215448275862069,0.14173668221628596
TgL_8x,nardini_Frac W_raw,0.10156006024640053,0.09605112426517995,0.09973714184496854,0.9939339572568865,1.1044785620410762,0.29542768078045833,0.318,112,0.07614306406563956,0.5278867617498065,0.277459229022149,0.5563617391304347,0.25464274398528924
TgL_8x,nardini_Frac Y_raw,0.27266259023855943,0.11841457163334732,0.277554694494529,3.4297618620302956,2.3486697218073855,0.04215434914396373,0.038,54,0.07612061600377604,0.15309485645786106,0.815039400088759,0.1437142857142857,0.8425000592943482
TgL_8x,nardini_Frac K+R_raw,0.10440439632636234,0.14277389240026928,0.1083739675946711,0.33519888351998817,0.3685670541280318,0.4398537261700721,0.486,53,0.09827661868370689,0.654575219714634,0.18404043982376694,0.6953654390934845,0.15778689832918452
TgL_8x,nardini_Frac D+E_raw,0.17765282683047512,0.1252496589400243,0.18068731147806766,0.3810442213516001,0.370622202760731,0.15306199300019224,0.154,64,0.09837865342857627,0.367432032975793,0.4348229842898988,0.37241346153846155,0.4289746290703711
TgL_8x,nardini_Frac Polar_raw,-0.2742517158948572,0.10762539159200832,-0.2821741251050455,-0.38337961655235153,0.2438833410779868,0.010217265052626882,0.012,82,0.0863493116972164,0.052982312592487854,1.2758690893714226,0.05888780487804878,1.229974634288221
TgL_8x,nardini_Frac Aliphatic_raw,0.1964866182800829,0.11606941656708583,0.19790646940488785,0.5047218771589347,0.8396972454774676,0.09327413311754802,0.096,73,0.07909163112992412,0.2658180677514258,0.5754155032350242,0.2799304347826087,0.5529498813137971
TgL_8x,nardini_Frac Aromatic_raw,0.01005037823081863,0.12402640882553936,0.01722477779068448,0.8731891290019754,1.547621347833231,0.8942901186910444,0.906,62,0.07850089190439732,0.9578437405808399,0.018705334489957218,0.9665281018027572,0.014785514340606707
TgL_8x,nardini_R/K Ratio_raw,0.029852068449310907,0.061701704455531164,0.03136015889181873,-0.003540570071185193,0.022387380387307722,0.6202656085281133,0.584,252,0.08032009684066424,0.7809091479036735,0.10739948963003862,0.7616485788113694,0.11824536394489342
TgL_8x,nardini_E/D Ratio_raw,-0.06725728437392589,0.0624278824249579,-0.06664545222633776,-0.0383272138236157,0.03315825953492905,0.2919396761129706,0.28,252,0.08032009684066424,0.5244487753029436,0.28029692441929677,0.5206654343807764,0.28344125304444157
TgL_8x,nardini_Frac Chain Expanding_raw,0.17960815372105052,0.10796282213501639,0.18282568690612183,0.18946981150608116,0.20818744441240103,0.07009619072900637,0.09,99,0.08400276798752367,0.22157949153854337,0.6544704385456567,0.2694642857142857,0.5694987872306105
TgL_8x,nardini_FCR_raw,0.19602554179586917,0.17540376955042017,0.20460571811979292,0.25293728375334007,0.25867963404013744,0.20535038600436387,0.25,40,0.09001746185842355,0.43767476339065686,0.35884849436508426,0.49217221135029354,0.3078829107427665
TgL_8x,nardini_NCPR_raw,-0.08348954748715075,0.1400052696290341,-0.07775262818126678,-0.114463785257012,0.22447946127810361,0.5954028496760952,0.58,49,0.10308852081954763,0.773276283194519,0.11166530966638609,0.7597395833333334,0.11933524574866611
TgL_8x,nardini_Hydrophobicity_raw,-0.3017792662244816,0.2095802066757294,-0.3149200213168129,-0.32366254755543117,0.19010597452571334,0.20306760486714284,0.172,18,0.11151152573691052,0.4358508429343833,0.3606621097531186,0.40146635730858465,0.39635084253327413
TgL_8x,nardini_Disorder Promoting_raw,0.008974403679237923,0.09214689337953749,0.014831780031188489,0.0867131568561187,0.22002360989879494,0.8749893335629735,0.912,115,0.07221507874863652,0.9454771960948994,0.024348941413951882,0.9677974683544304,0.01421551828974149
TgL_8x,nardini_Iso point_raw,0.10568706754261804,0.11978170422345713,0.10569873273671987,0.003181972797149132,0.006973827917535961,0.38033150259973436,0.396,71,0.07118950662894757,0.6092571522537146,0.21519936379922638,0.6244137931034484,0.20452751207574138
TgL_8x,nardini_PPII_raw,0.13996564269339462,0.11096374447510297,0.14725084107231465,0.6161445610485003,0.6433456973172177,0.19242417882689647,0.196,80,0.08627495659009457,0.4245147453944251,0.37210722006734726,0.4295773420479303,0.3669586334608766
TgL_8x,nardini_A Patch_raw,-0.00658698541280765,0.1291946816583368,-0.005084436657608625,0.18364234452497966,0.6231733027784176,0.9681935371127315,0.972,64,0.08976673688098027,0.9908470990187263,0.003993357800999845,0.9907112462006078,0.004052907023453609
TgL_8x,nardini_D Patch_raw,0.1356143156913381,0.258461789966964,0.14078757258799743,2.8989178808451417,3.2134170179529233,0.5653638963859814,0.612,19,0.11533840741413996,0.7483632628477596,0.12588754016468082,0.7823024142312579,0.1066253294935948
TgL_8x,nardini_G Patch_raw,0.29243907842192374,0.23663367974920424,0.3085865949399515,1.1089091028949964,1.7199094609990582,0.24487968667980733,0.222,16,0.07548638970107126,0.4866954521993662,0.3127427118907608,0.4623850931677018,0.33499617558096495
TgL_8x,nardini_K Patch_raw,0.23550789329019375,0.14683379046844,0.2339652386344718,0.35200525667736765,0.6714686732873125,0.08860924263907169,0.108,54,0.10519904902847514,0.2583652264925304,0.5877659386593604,0.30013259668508285,0.5226868343263075
TgL_8x,nardini_N Patch_raw,-0.3260176738062267,0.45296866735165486,-0.3768511731740915,-2.670069341488987,30.599157798548735,0.46148284035080467,0.3683683683683684,6,0.058437866258907706,0.673669189483235,0.17155331481653618,0.6085034131011143,0.21573698146543135
TgL_8x,nardini_P Patch_raw,0.6943027130173716,0.16311956097267308,0.7344596706363699,4.656742484184539,2.614584431887727,0.0027762104528691856,0.002,14,0.06781138286081649,0.018999100106029936,1.7212669689545887,0.014794117647058824,1.8299109319863278
TgL_8x,nardini_Q Patch_raw,0.38691514314559705,0.279478861674694,0.41113917919510845,5.899181055274047,4.081647682028585,0.20904186646203374,0.174,11,0.08410896947505701,0.4417985665142982,0.3547756975998038,0.4023999999999999,0.3953420279521291
TgL_8x,nardini_S Patch_raw,-0.25910407536200275,0.19904171906910126,-0.27595157583140695,1.7770621127960293,2.7849026823597747,0.17239482893413385,0.192,26,0.07873181900325339,0.39686315310695347,0.4013592214384567,0.4226520787746171,0.374016990646392
TgL_8x,nardini_T Patch_raw,0.5712461044435401,0.3064104256208407,0.6306562238868914,6.8866721107196796,10.481855121398615,0.1288876956849578,0.11211211211211211,7,0.13037619895197755,0.3266020701739737,0.48598106680607456,0.3073154898767978,0.5124155490879814
TgL_8x,nardini_Frac A_zscore,0.14897608561657916,0.10005416308088284,0.1497856059678556,0.004975832741979663,0.011428201647187122,0.09280092020902612,0.124,127,0.07524008233692081,0.2658180677514258,0.5754155032350242,0.3223359173126615,0.4916912991367678
TgL_8x,nardini_Frac D_zscore,0.05314346449099453,0.0851107842491381,0.05706815101294513,0.01989502241446644,0.028940669407854547,0.5189799632147372,0.496,130,0.07895391523985379,0.7181483397441893,0.14378583921408836,0.7027830985915493,0.15317869150896923
TgL_8x,nardini_Frac G_zscore,-0.150911743355595,0.13057019595312497,-0.15332548982104066,-0.06685646796097579,0.03832476120474398,0.20175230909254788,0.244,71,0.08592490276560692,0.4358508429343833,0.3606621097531186,0.4851067193675889,0.3141627097811611
TgL_8x,nardini_Frac K_zscore,-0.026724891705698063,0.10535640834243723,-0.03020567670869129,0.002479954025802356,0.02428640987265733,0.7701766828736886,0.778,96,0.08461929913407477,0.8814258371362572,0.05481422321429568,0.8843706214689266,0.05336569298822787
TgL_8x,nardini_Frac L_zscore,-0.07330507755212895,0.09361686341336703,-0.07361678659957906,-0.012411153148922818,0.021591189097907883,0.4783296116495154,0.436,95,0.0816033803089883,0.6874279847420178,0.16277279199563735,0.652702380952381,0.1852848030653306
TgL_8x,nardini_Frac M_zscore,-0.09280466942147754,0.06443357147565856,-0.09488820743317852,0.005437753970738164,0.024295849323491395,0.13304387244055796,0.148,252,0.08032009684066424,0.3330879436386347,0.477441086630265,0.3667192118226601,0.43566633746232813
TgL_8x,nardini_Frac N_zscore,0.054089960444668864,0.09305477866441317,0.058122693008710286,0.0005294090735305747,0.021532560680053346,0.5501698575061935,0.544,108,0.06868117380449128,0.7411648193603689,0.13008520338480745,0.733597855227882,0.1345419470545803
TgL_8x,nardini_Frac Q_zscore,0.2103104062000828,0.09949096618416678,0.2102127914742535,0.029853539556235136,0.02585800714428255,0.033952462130346604,0.044,102,0.07271586230683551,0.13086657817290684,0.8831712531314104,0.15979783393501804,0.7964291118583525
TgL_8x,nardini_Frac S_zscore,-0.14657077977496125,0.061498761219957225,-0.14971241602392352,-0.031969618911590565,0.043664472333601816,0.01832063565633678,0.016,248,0.07893895301195894,0.08377527031943091,1.0768841621432694,0.07283257918552036,1.1376743103092775
TgL_8x,nardini_Frac W_zscore,0.13050115325062805,0.13557042411136314,0.1300532169486953,0.005027770677526798,0.011477080085350788,0.32621732598722497,0.338,59,0.08572671465331017,0.5543490370661289,0.25621670252738754,0.5753434856175973,0.24007279988369204
TgL_8x,nardini_Frac K+R_zscore,0.02198417343218367,0.14450334531740947,0.01584436605708295,0.008469994647943907,0.040396156277571975,0.9085932183756031,0.862,55,0.09899260969122342,0.9610592725429953,0.017249826749212605,0.9364708423326134,0.02850574013731296
TgL_8x,nardini_Frac D+E_zscore,0.031933235154979665,0.0694464810081121,0.029308291650871822,0.01853176060899486,0.04658786047780637,0.6500686160584177,0.65,242,0.08139921064998056,0.8024159849751757,0.09560042829600834,0.8112903225806452,0.09082370444232649
TgL_8x,nardini_Frac Polar_zscore,-0.1279247951461968,0.06506483809106536,-0.13005880247067825,-0.04118246244633554,0.02833939259195727,0.039100676594123536,0.068,252,0.08032009684066424,0.14461500240326572,0.8397866508659418,0.21444514106583074,0.6686837896310361
TgL_8x,nardini_Frac Aliphatic_zscore,0.10382732865783938,0.11398867874584824,0.10614337610379836,-0.011741637008102636,0.029270289061221765,0.33657144397953676,0.378,84,0.0757584566834126,0.5643181210723567,0.24847600368109696,0.6123478260869565,0.21300181961944628
TgL_8x,nardini_Frac Aromatic_zscore,0.016965905582443108,0.158159929677007,0.011148342321102274,0.01574070678384022,0.05507640107096528,0.9455670953406723,0.894,40,0.0835091004984714,0.9788265643785244,0.00929425284041719,0.9577891373801918,0.01873009275028462
TgL_8x,nardini_R/K Ratio_zscore,0.04618574358531972,0.061990142870023586,0.04651574864533961,0.000938573406914315,0.008641370788349393,0.4695203503399493,0.444,244,0.0811863776156738,0.6767012499168897,0.16960302134199765,0.6617244444444444,0.1793228219964965
TgL_8x,nardini_E/D Ratio_zscore,-0.013486800497996347,0.0657864833061501,-0.013400711657003895,-0.004103380807018318,0.011938722379412117,0.8429706852416673,0.804,221,0.083279589956253,0.9296494365368014,0.03168078959631647,0.903713966480447,0.04396900584755209
TgL_8x,nardini_Frac Chain Expanding_zscore,-0.08381566657816861,0.06637103767535912,-0.08527594664277027,-0.010589203422344855,0.02591717784634905,0.18070680442645712,0.198,248,0.08081056642233699,0.40760324047761404,0.38976237197681746,0.4320780911062907,0.3644377544082084
TgL_8x,nardini_FCR_zscore,-0.021637201303624804,0.06895632281736624,-0.023738108161258736,0.016527278235211107,0.04343545525364225,0.7098988573965035,0.76,248,0.08081056642233699,0.838961765957793,0.0762578308422318,0.8727853881278539,0.05909253316738078
TgL_8x,nardini_NCPR_zscore,-0.09623884365476706,0.14333798503899484,-0.09881044557188354,-0.01297254543981731,0.029209108963725854,0.5233890271077966,0.504,44,0.09839598081011959,0.7214382146070629,0.1418008568147003,0.7091244755244756,0.14927752463564672
TgL_8x,nardini_Hydrophobicity_zscore,-0.0022818516081925958,0.08451775996616337,-0.005680733572127591,-0.05663384807492705,0.05158933455193356,0.9457449508707015,0.952,146,0.07624310659466373,0.9788265643785244,0.00929425284041719,0.9812622950819672,0.008214888562308901
TgL_8x,nardini_Disorder Promoting_zscore,-0.06278293335009627,0.06278470626693837,-0.06515338015148654,-0.010383316451180177,0.013808150284497061,0.3029016792115562,0.318,252,0.08032009684066424,0.5355344275691135,0.2712126047150656,0.5563617391304347,0.25464274398528924
TgL_8x,nardini_Iso point_zscore,0.05158877288730382,0.09926401125759109,0.04867114917207737,0.01167112945579709,0.022061625583262395,0.6487129875211624,0.59,90,0.07717588708201745,0.8017263703271368,0.0959738313842605,0.7648711340206186,0.11641172889613564
TgL_8x,nardini_PPII_zscore,-0.044949309707831855,0.06177340382127348,-0.04604248546849801,-0.004050402408430244,0.017636927483545124,0.4668254192715222,0.486,252,0.08032009684066424,0.6737824559356547,0.17148030144265558,0.6953654390934845,0.15778689832918452
TgL_8x,cider_kappa,0.18919545870309432,0.07802237485537206,0.18994202894798012,0.305374184831613,0.10040191316081458,0.015480942662677953,0.016,162,0.09038538588818047,0.07311656487630995,1.135984220588058,0.07283257918552036,1.1376743103092775
TgL_8x,cider_omega,0.11443674639291539,0.07260564357659106,0.11680295786517937,0.19155606951460158,0.07930059180276217,0.10213825085189511,0.116,197,0.08546549740782254,0.2822334074088942,0.5493915809621697,0.3120213903743316,0.5058156322536531
TgL_8x,cider_delta,0.18639877847574338,0.08090892962869553,0.1848470628715196,2.1649989831022296,0.7002805416440044,0.018531156243195096,0.032,162,0.09038538588818047,0.0843544940301098,1.073891775191187,0.12774603174603175,0.8936525817417296
TgL_8x,cider_mean_net_charge,-0.004916763462506555,0.12945327082839989,-0.012339153141818458,-0.18025001638737684,0.3973781373025076,0.9336624373207572,0.98,48,0.10400961438129952,0.9772448574879916,0.00999660625817586,0.9928298086606243,0.003125192082977752
TgL_8x,cider_fraction_neutral,-0.22921394151564192,0.19579232858048698,-0.22605030123835798,-0.2470646614243616,0.2577622997985838,0.2058932088697466,0.26,33,0.09404158677985562,0.4379039495200107,0.35862113782451815,0.5020345489443379,0.2992663946087979
TgL_8x,sparrow_SCD,-0.16389359777843027,0.08396967414218764,-0.1617411674004685,-0.015746507423709144,0.007356471222384695,0.05994394119261109,0.064,136,0.0924857076582746,0.19452775754763468,0.7110184195842592,0.20635897435897435,0.6853766393146471
TgL_8x,sparrow_SHD,-0.10563930511317011,0.14848538441243245,-0.1077922077922078,-0.03236357887651351,0.07148655566510152,0.4334314408540457,0.48,55,0.05779151136062626,0.6517668602379223,0.18590772546291878,0.6917146932952924,0.16007299900790048
TgL_8x,sparrow_complexity,0.11020472798621943,0.1545641136226417,0.11271777003484322,0.4640692384431034,0.4360254149108525,0.482887030417786,0.472,41,0.09285752732149267,0.6920005022796193,0.1598935903160921,0.6841959654178673,0.1648194911008586
