base_origin,feature,r_mean,r_std,r_full,slope_mean,slope_std,p_value,bootstrap_p,n_samples,mean_pooled_se,p_adj,bootstrap_p_adj
Asyn_isoform_5,nardini_Frac L_raw,-0.06726004561870726,0.12473100280870843,-0.06763338332693243,-0.6986739985027216,1.7523041463030178,0.6076337651668093,0.588,60,0.14244015703646443,0.78908581654824,0.7742513089005235
Asyn_isoform_5,nardini_Frac M_raw,-0.07717349010807359,0.12357401252856633,-0.07576738228579527,-0.8283035384970383,1.580899156439612,0.5153604341098623,0.502,76,0.16555689685802405,0.7141220340420407,0.7102841068917018
Asyn_isoform_5,nardini_Frac N_raw,-0.08189783401803534,0.1314604469359115,-0.08223694233074097,-0.3236852566078521,0.7236288673180707,0.5286474419530354,0.524,61,0.1616423059552063,0.7235637096663314,0.7291065006915629
Asyn_isoform_5,nardini_Frac P_raw,0.14089663980085537,0.17683736790311763,0.13982769423065347,1.2854988880155935,1.1052093179307891,0.4531149841479478,0.43,31,0.1439313153635374,0.6693592864211975,0.6624502297090352
Asyn_isoform_5,nardini_Frac Q_raw,-0.14266807159165795,0.13390320489150317,-0.14828021736033656,-0.06944005562146438,0.7572216983418554,0.2422669064616975,0.284,64,0.1642574132475751,0.47141297466241333,0.5175797101449274
Asyn_isoform_5,nardini_Frac R_raw,-0.17571215878149168,0.134285620473399,-0.18110764901839801,-0.2507035423634568,1.0335097081665303,0.14880234984149157,0.18,65,0.14267728184324113,0.3547948548039684,0.40875846501128665
Asyn_isoform_5,nardini_Frac S_raw,0.10164486130377715,0.13927803675008757,0.10150135630617384,0.3286550980037191,0.5476502718863261,0.46956210575399904,0.462,53,0.16344755586517737,0.6775717876859786,0.6834319180087849
Asyn_isoform_5,nardini_Frac T_raw,-0.036529978108172184,0.13901165702426438,-0.04321722746321147,-0.9649655814177813,0.8181711835391394,0.7540586300426052,0.764,55,0.17562662265202766,0.8659623080169644,0.8743845278725825
Asyn_isoform_5,nardini_Frac V_raw,0.14815434040070868,0.14772534864804898,0.14444000897717654,0.6112564384967402,1.4695242887711453,0.3327157053432874,0.324,47,0.14441471819327628,0.5712179497997538,0.5678466898954705
Asyn_isoform_5,nardini_Frac W_raw,-0.1030007440224764,0.1756288350040527,-0.1122467386492535,-1.0419523763464502,2.3992402606391208,0.4628817322198615,0.5485485485485485,45,0.13949703610113076,0.6755333207580094,0.7481439465557446
Asyn_isoform_5,nardini_Frac Y_raw,-0.09600530934941341,0.15388418960479372,-0.09964421159623871,-1.2523542713622162,2.183531245007764,0.48216190769706657,0.534,52,0.13801911283370502,0.6909613663009244,0.7348891928864569
Asyn_isoform_5,nardini_Frac K+R_raw,0.00925471166209702,0.21628676882056208,0.00754202356444042,0.5733322938079809,1.0194507766546368,0.9708310766696859,0.962,26,0.19476157837511823,0.9821060741051323,0.9795263157894737
Asyn_isoform_5,nardini_Frac D+E_raw,-0.18098315632157966,0.20341982668162928,-0.18138256358160862,-1.0368070194343955,0.833791036936862,0.3752000783882248,0.394,26,0.19476157837511823,0.6119903479975002,0.6323428571428572
Asyn_isoform_5,nardini_Frac Polar_raw,-0.09713079697866132,0.16863602656866397,-0.10195645654677803,-0.2280400240092702,0.33765590136679074,0.5424599658936613,0.52,38,0.1708081649122439,0.7325029875020447,0.7245429362880887
Asyn_isoform_5,nardini_Frac Aliphatic_raw,0.29379764208842163,0.20475891983987493,0.3108448708309447,1.7482080755844194,1.3304125702712435,0.14883044605096885,0.162,23,0.12649704962386182,0.3547948548039684,0.37725000000000003
Asyn_isoform_5,nardini_Frac Aromatic_raw,-0.2210026463332004,0.17351926522102512,-0.22342709888192822,-1.9662541550399941,1.8818943898616927,0.2189890243246651,0.22,32,0.15379801427161757,0.45329826845805166,0.4544558521560575
Asyn_isoform_5,nardini_R/K Ratio_raw,-0.1567003851623731,0.1202097205165904,-0.1539928922995894,-0.0641030320852646,0.04144880406596873,0.20646580916520751,0.176,69,0.15162393872633553,0.43635421012646797,0.4024
Asyn_isoform_5,nardini_E/D Ratio_raw,-0.02487682253413596,0.1329505680632981,-0.02221999764909111,0.011409325050822379,0.13670225871210523,0.8627651364994671,0.87,63,0.15836427288928523,0.9353331414384183,0.9360641711229946
Asyn_isoform_5,nardini_Frac Chain Expanding_raw,-0.027741183617244182,0.17596060788846302,-0.018564739030945177,-0.18338858571532568,0.34138281134277326,0.918325789389475,0.924,33,0.15531442612756816,0.9579439295906335,0.9582927835051547
Asyn_isoform_5,nardini_FCR_raw,-0.10592063118215378,0.27516620034993533,-0.11217788550174539,-0.2865426284053689,0.4546475919388023,0.6791503381891995,0.69,16,0.18600733947847542,0.8281518063252541,0.8333013205282113
Asyn_isoform_5,nardini_NCPR_raw,0.08558520254990742,0.09055359730498184,0.08425066177894765,0.8820639215139072,0.7401459689296013,0.34439383781521016,0.36,128,0.14728699437343407,0.579799174291562,0.6066331658291457
Asyn_isoform_5,nardini_Hydrophobicity_raw,0.5163002976289791,0.22804649940460664,0.5664335664335665,0.32319330982915356,0.43576396219210156,0.05484211977540786,0.068,12,0.1605024174345978,0.18765704929952484,0.2157981072555205
Asyn_isoform_5,nardini_Disorder Promoting_raw,-0.06485977221561882,0.13946113772234378,-0.06204661499220889,-0.2517506760378064,0.3166770825235119,0.652699683064217,0.648,55,0.14486096832052608,0.8136504103625803,0.8087450980392157
Asyn_isoform_5,nardini_Iso point_raw,0.129229431077448,0.24400986499164334,0.12650616756132885,0.036210197834825965,0.0325132121089952,0.5950947894579207,0.576,20,0.1839416123962363,0.7835934007783615,0.7685092838196286
Asyn_isoform_5,nardini_PPII_raw,0.19507284847757722,0.21611492239586777,0.20129870129870128,0.974435607578486,1.3121072801877873,0.3815806896030638,0.346,21,0.11848160752238177,0.6191454415172293,0.5929744463373083
Asyn_isoform_5,nardini_A Patch_raw,0.12982943179403605,0.2456290634652039,0.14005115926819894,-0.07052472611057686,1.3713215578418265,0.5918782137209196,0.582,17,0.10229461197678365,0.780379401052746,0.7703842105263158
Asyn_isoform_5,nardini_D Patch_raw,-0.12736669528401928,0.4405214482227553,-0.09174698042719673,2.81149687659371,63.54986400222894,0.8144006899929235,0.7625754527162978,9,0.2580502739806245,0.9022985618203536,0.873748183864004
Asyn_isoform_5,nardini_E Patch_raw,0.19786935323899263,0.23520545167734563,0.19917591573160498,0.518828469312504,1.206371906191625,0.39986037697610943,0.396,20,0.19876977791071038,0.632483552260953,0.6323428571428572
Asyn_isoform_5,nardini_G Patch_raw,0.1315587381531845,0.4282155068373643,0.14638501094227999,1.752625185363751,5.260906242615191,0.7294239249593866,0.738,8,0.23122862706990588,0.851276645602254,0.8582982658959537
Asyn_isoform_5,nardini_P Patch_raw,0.1656388470181862,0.5359830047876204,0.14285714285714288,0.250739023866858,2.0664815797493943,0.7599453002180929,0.726,7,0.07941027285671169,0.8691582264582187,0.8522240373395565
Asyn_isoform_5,nardini_R Patch_raw,-0.3209264029216069,0.3169606768269016,-0.3394638275806278,-1.7410743947744847,1.689470583451176,0.30710249351977414,0.312,11,0.06946246446667632,0.5449160052827483,0.5516203866432338
Asyn_isoform_5,nardini_S Patch_raw,0.08639677359818794,0.10558859571560654,0.08919066916819444,0.29184310941403685,0.4326043243683117,0.4113492006221766,0.42,87,0.13755510877438426,0.6395939657278356,0.6530448222565687
Asyn_isoform_5,nardini_Frac A_zscore,-0.011712035812324554,0.12471060627028598,-0.015229666781973497,0.0032290717523693717,0.017463549691911974,0.9080539278061224,0.92,60,0.1529375754634292,0.9525570921511565,0.9571044467425026
Asyn_isoform_5,nardini_Frac C_zscore,0.2786985904530739,0.15362574362896342,0.23145502494313785,0.14092034920606222,0.053760614170829335,0.44674159662419666,0.04395604395604396,13,0.19384309917883988,0.6663133290746569,0.16333579335793358
Asyn_isoform_5,nardini_Frac D_zscore,0.10803958643354551,0.09561956219159042,0.11030696623947271,0.03626624496084167,0.06124877938601302,0.2207182374004398,0.258,125,0.13762399239894596,0.4541699433414588,0.4869568480300187
Asyn_isoform_5,nardini_Frac E_zscore,0.057129623644073604,0.14379858102603066,0.04150489226606376,0.023250718542706345,0.06443785691409638,0.7507927590910817,0.654,61,0.1469836459214195,0.864184800509872,0.8087450980392157
Asyn_isoform_5,nardini_Frac F_zscore,0.061835864601736415,0.09752003583812742,0.06517778173246834,0.02912255582837038,0.02082876700431701,0.5130439054087872,0.516,103,0.14129259137679925,0.7141220340420407,0.7199667128987518
Asyn_isoform_5,nardini_Frac G_zscore,0.22899331677115808,0.20428303860818883,0.22758597621367674,0.05884443300539573,0.06051691500008948,0.20274679525421516,0.264,33,0.14703307496688747,0.435029011354754,0.4964186915887851
Asyn_isoform_5,nardini_Frac H_zscore,-0.03889984191275087,0.098605984163595,-0.04194301021924251,-0.06348129045944638,0.06902475570402511,0.6620481288274789,0.702,111,0.1435321762789059,0.8192133057816036,0.8407285714285714
Asyn_isoform_5,nardini_Frac I_zscore,0.0941538238136071,0.10792613743363469,0.094142171061199,0.07241368250936024,0.0552144756020571,0.3565013045674593,0.35,98,0.15703398244427874,0.5918156970212278,0.597792869269949
Asyn_isoform_5,nardini_Frac K_zscore,0.3356560767579927,0.0965449469532895,0.332649285580365,0.11621382951012153,0.03886643058273772,0.0001930787619309736,0.001,121,0.14350976848591349,0.0025898297933674595,0.008824561403508771
Asyn_isoform_5,nardini_Frac L_zscore,-0.13570682969552975,0.10656905222090794,-0.13907884521927164,-0.0366306928159118,0.045060175187897455,0.2127113407350371,0.206,82,0.18112556408101999,0.44395769456316875,0.4348919149757724
Asyn_isoform_5,nardini_Frac M_zscore,-0.07492417085067825,0.12084939894923173,-0.07576738228579527,-0.015646252919808,0.030257876482303655,0.5153604341098623,0.548,76,0.16555689685802405,0.7141220340420407,0.7481439465557446
Asyn_isoform_5,nardini_Frac N_zscore,-0.11707952854243144,0.10954477794124956,-0.11419590341074491,-0.017526046436560045,0.062340087187539604,0.24377786620943726,0.274,106,0.13723556803374934,0.47272156779445623,0.5066985294117647
Asyn_isoform_5,nardini_Frac P_zscore,0.1421006242483594,0.16756864939466037,0.13982769423065347,0.06190165000957359,0.04976343252797116,0.4531149841479478,0.422,31,0.1439313153635374,0.6693592864211975,0.6551419753086419
Asyn_isoform_5,nardini_Frac Q_zscore,0.06291151828302714,0.10399617701143817,0.05988400092518283,0.06515472904456847,0.050337080752266644,0.5362096231813189,0.55,109,0.14849681916175964,0.727971499217823,0.7487144790257105
Asyn_isoform_5,nardini_Frac R_zscore,0.09026535629348136,0.19827842761996717,0.08612891271104642,0.07364037786508675,0.08557832984863739,0.6281514770648587,0.69,34,0.14756731108718307,0.7988879720951301,0.8333013205282113
Asyn_isoform_5,nardini_Frac S_zscore,0.13171241985630683,0.0905337382662249,0.13284192642823248,0.0741576485409411,0.040211235388569015,0.13810996602707648,0.142,126,0.14828578739396897,0.3388746971298511,0.3458886198547215
Asyn_isoform_5,nardini_Frac T_zscore,0.07744669377928043,0.09197821201866181,0.07384279842549962,-0.0020452101861556478,0.04121696732265484,0.4093344928738084,0.394,127,0.1463626563548218,0.637446594165714,0.6323428571428572
Asyn_isoform_5,nardini_Frac V_zscore,-0.07109573447830048,0.08773750703390823,-0.07110962969124755,-0.028403780648611723,0.0447634753445408,0.44415555339076307,0.4,118,0.14960387400609013,0.6663133290746569,0.6337007874015749
Asyn_isoform_5,nardini_Frac W_zscore,-0.4602128537225414,0.31314394120992456,-0.4728662437434604,-0.039772497224840754,0.03485545273654239,0.2838910567061021,0.12448979591836734,7,0.11164930564156861,0.5165201264228813,0.3219453334032842
