experiment,pioreactor_unit,timestamp,od_reading,angle,channel,timestamp_localtime,hours_since_experiment_created
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:14.412Z,0.090382021,90,2,35:14.4,15.68361111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:19.412Z,0.090662091,90,2,35:19.4,15.685
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:24.413Z,0.090463676,90,2,35:24.4,15.68638889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:29.413Z,0.09062414,90,2,35:29.4,15.68777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:34.413Z,0.09074698,90,2,35:34.4,15.68916667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:39.414Z,0.090698829,90,2,35:39.4,15.69055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:44.413Z,0.090626797,90,2,35:44.4,15.69194444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:49.413Z,0.090784839,90,2,35:49.4,15.69333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:54.413Z,0.090705535,90,2,35:54.4,15.69472222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:35:59.413Z,0.091067926,90,2,35:59.4,15.69611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:04.413Z,0.091226118,90,2,36:04.4,15.6975
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:09.413Z,0.090841379,90,2,36:09.4,15.69888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:14.414Z,0.090982481,90,2,36:14.4,15.70027778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:19.413Z,0.091099845,90,2,36:19.4,15.70166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:24.413Z,0.091282652,90,2,36:24.4,15.70305556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:29.413Z,0.091119278,90,2,36:29.4,15.70444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:34.416Z,0.091411543,90,2,36:34.4,15.70583333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:39.413Z,0.091388741,90,2,36:39.4,15.70722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:44.413Z,0.09126507,90,2,36:44.4,15.70861111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:49.413Z,0.091414411,90,2,36:49.4,15.71
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:54.412Z,0.091264691,90,2,36:54.4,15.71138889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:36:59.413Z,0.091536807,90,2,36:59.4,15.71277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:04.413Z,0.091690463,90,2,37:04.4,15.71416667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:09.413Z,0.091763557,90,2,37:09.4,15.71555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:14.413Z,0.091912264,90,2,37:14.4,15.71694444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:19.413Z,0.091820146,90,2,37:19.4,15.71833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:24.417Z,0.091738987,90,2,37:24.4,15.71972222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:29.413Z,0.0918342,90,2,37:29.4,15.72111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:34.413Z,0.091930317,90,2,37:34.4,15.7225
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:39.413Z,0.092142833,90,2,37:39.4,15.72388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:44.412Z,0.092192342,90,2,37:44.4,15.72527778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:49.413Z,0.091923235,90,2,37:49.4,15.72666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:54.413Z,0.091993426,90,2,37:54.4,15.72805556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:37:59.413Z,0.09200696,90,2,37:59.4,15.72944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:04.413Z,0.092305281,90,2,38:04.4,15.73083333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:09.413Z,0.092303321,90,2,38:09.4,15.73222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:14.413Z,0.092401606,90,2,38:14.4,15.73361111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:19.413Z,0.092517254,90,2,38:19.4,15.735
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:24.417Z,0.092407573,90,2,38:24.4,15.73638889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:29.413Z,0.092841276,90,2,38:29.4,15.73777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:34.413Z,0.092869179,90,2,38:34.4,15.73916667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:39.413Z,0.09240229,90,2,38:39.4,15.74055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:44.413Z,0.09232856,90,2,38:44.4,15.74194444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:49.412Z,0.092312071,90,2,38:49.4,15.74333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:54.414Z,0.091889846,90,2,38:54.4,15.74472222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:38:59.413Z,0.092606569,90,2,38:59.4,15.74611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:04.415Z,0.092759501,90,2,39:04.4,15.7475
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:09.413Z,0.092907684,90,2,39:09.4,15.74888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:14.413Z,0.093235606,90,2,39:14.4,15.75027778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:19.416Z,0.093228005,90,2,39:19.4,15.75166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:24.413Z,0.092964532,90,2,39:24.4,15.75305556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:29.413Z,0.093154788,90,2,39:29.4,15.75444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:34.413Z,0.093296332,90,2,39:34.4,15.75583333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:39.415Z,0.092509584,90,2,39:39.4,15.75722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:44.415Z,0.091260986,90,2,39:44.4,15.75861111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:49.416Z,0.089918213,90,2,39:49.4,15.76
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:54.413Z,0.088587097,90,2,39:54.4,15.76138889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:39:59.413Z,0.08700505,90,2,39:59.4,15.76277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:04.413Z,0.086224363,90,2,40:04.4,15.76416667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:09.413Z,0.086016845,90,2,40:09.4,15.76555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:14.413Z,0.085439885,90,2,40:14.4,15.76694444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:19.416Z,0.085477685,90,2,40:19.4,15.76833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:24.413Z,0.085186781,90,2,40:24.4,15.76972222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:29.415Z,0.08504837,90,2,40:29.4,15.77111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:34.413Z,0.085176028,90,2,40:34.4,15.7725
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:39.413Z,0.084972085,90,2,40:39.4,15.77388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:44.413Z,0.085116818,90,2,40:44.4,15.77527778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:49.413Z,0.085249411,90,2,40:49.4,15.77666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:54.415Z,0.085285166,90,2,40:54.4,15.77805556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:40:59.414Z,0.085581064,90,2,40:59.4,15.77944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:04.417Z,0.085821555,90,2,41:04.4,15.78083333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:09.417Z,0.08591752,90,2,41:09.4,15.78222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:14.413Z,0.085808312,90,2,41:14.4,15.78361111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:19.413Z,0.085611588,90,2,41:19.4,15.785
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:24.415Z,0.085809707,90,2,41:24.4,15.78638889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:29.413Z,0.085674357,90,2,41:29.4,15.78777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:34.413Z,0.085815647,90,2,41:34.4,15.78916667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:39.413Z,0.085694106,90,2,41:39.4,15.79055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:44.414Z,0.085781494,90,2,41:44.4,15.79194444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:49.413Z,0.08578106,90,2,41:49.4,15.79333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:54.413Z,0.08585229,90,2,41:54.4,15.79472222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:41:59.413Z,0.086053084,90,2,41:59.4,15.79611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:04.413Z,0.085909684,90,2,42:04.4,15.7975
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:09.413Z,0.08596885,90,2,42:09.4,15.79888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:14.413Z,0.086045439,90,2,42:14.4,15.80027778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:19.413Z,0.086111545,90,2,42:19.4,15.80166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:24.414Z,0.086499181,90,2,42:24.4,15.80305556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:29.413Z,0.086337849,90,2,42:29.4,15.80444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:34.413Z,0.086364742,90,2,42:34.4,15.80583333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:39.413Z,0.086326675,90,2,42:39.4,15.80722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:44.413Z,0.086301266,90,2,42:44.4,15.80861111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:49.412Z,0.0865257,90,2,42:49.4,15.81
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:54.413Z,0.086416866,90,2,42:54.4,15.81138889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:42:59.412Z,0.086553313,90,2,42:59.4,15.81277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:04.413Z,0.086409125,90,2,43:04.4,15.81416667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:09.412Z,0.086495441,90,2,43:09.4,15.81555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:14.413Z,0.086691109,90,2,43:14.4,15.81694444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:19.413Z,0.086454196,90,2,43:19.4,15.81833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:24.413Z,0.086496563,90,2,43:24.4,15.81972222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:29.413Z,0.086574041,90,2,43:29.4,15.82111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:34.413Z,0.086670364,90,2,43:34.4,15.8225
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:39.413Z,0.086915949,90,2,43:39.4,15.82388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:44.413Z,0.086837342,90,2,43:44.4,15.82527778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:49.413Z,0.086805728,90,2,43:49.4,15.82666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:54.413Z,0.086842664,90,2,43:54.4,15.82805556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:43:59.413Z,0.087031279,90,2,43:59.4,15.82944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:04.412Z,0.087102824,90,2,44:04.4,15.83083333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:09.413Z,0.087021495,90,2,44:09.4,15.83222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:14.413Z,0.087159769,90,2,44:14.4,15.83361111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:19.413Z,0.087226458,90,2,44:19.4,15.835
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:24.412Z,0.087259117,90,2,44:24.4,15.83638889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:29.413Z,0.087124983,90,2,44:29.4,15.83777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:34.413Z,0.087217876,90,2,44:34.4,15.83916667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:39.413Z,0.087189353,90,2,44:39.4,15.84055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:44.413Z,0.087214211,90,2,44:44.4,15.84194444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:49.413Z,0.087148678,90,2,44:49.4,15.84333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:54.413Z,0.087321365,90,2,44:54.4,15.84472222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:44:59.413Z,0.087459831,90,2,44:59.4,15.84611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:04.413Z,0.087480088,90,2,45:04.4,15.8475
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:09.413Z,0.087384172,90,2,45:09.4,15.84888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:14.413Z,0.08710237,90,2,45:14.4,15.85027778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:19.413Z,0.08714873,90,2,45:19.4,15.85166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:24.413Z,0.087237477,90,2,45:24.4,15.85305556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:29.417Z,0.087370324,90,2,45:29.4,15.85444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:34.413Z,0.087369645,90,2,45:34.4,15.85583333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:39.413Z,0.087777719,90,2,45:39.4,15.85722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:44.412Z,0.087901974,90,2,45:44.4,15.85861111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:49.417Z,0.088131989,90,2,45:49.4,15.86
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:54.413Z,0.08824351,90,2,45:54.4,15.86138889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:45:59.413Z,0.08822477,90,2,45:59.4,15.86277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:04.412Z,0.088192846,90,2,46:04.4,15.86416667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:09.413Z,0.088009657,90,2,46:09.4,15.86555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:14.413Z,0.087937739,90,2,46:14.4,15.86694444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:19.414Z,0.088296218,90,2,46:19.4,15.86833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:24.413Z,0.08859586,90,2,46:24.4,15.86972222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:29.414Z,0.088562656,90,2,46:29.4,15.87111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:34.413Z,0.088575129,90,2,46:34.4,15.8725
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:39.413Z,0.088632693,90,2,46:39.4,15.87388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:44.413Z,0.088586347,90,2,46:44.4,15.87527778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:49.413Z,0.088404305,90,2,46:49.4,15.87666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:54.413Z,0.088755374,90,2,46:54.4,15.87805556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:46:59.413Z,0.088720652,90,2,46:59.4,15.87944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:04.413Z,0.088869363,90,2,47:04.4,15.88083333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:09.413Z,0.089010195,90,2,47:09.4,15.88222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:14.415Z,0.089046284,90,2,47:14.4,15.88361111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:19.413Z,0.089089138,90,2,47:19.4,15.885
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:24.415Z,0.088815439,90,2,47:24.4,15.88638889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:29.413Z,0.088826929,90,2,47:29.4,15.88777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:34.413Z,0.088970448,90,2,47:34.4,15.88916667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:39.412Z,0.088962868,90,2,47:39.4,15.89055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:44.412Z,0.089012523,90,2,47:44.4,15.89194444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:49.413Z,0.088979091,90,2,47:49.4,15.89333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:54.413Z,0.089179944,90,2,47:54.4,15.89472222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:47:59.413Z,0.089239017,90,2,47:59.4,15.89611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:04.413Z,0.089322477,90,2,48:04.4,15.8975
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:09.413Z,0.089292585,90,2,48:09.4,15.89888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:14.412Z,0.089308117,90,2,48:14.4,15.90027778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:19.413Z,0.089593334,90,2,48:19.4,15.90166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:24.412Z,0.089654455,90,2,48:24.4,15.90305556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:29.413Z,0.08977962,90,2,48:29.4,15.90444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:34.413Z,0.089639002,90,2,48:34.4,15.90583333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:39.413Z,0.08964133,90,2,48:39.4,15.90722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:44.413Z,0.089676851,90,2,48:44.4,15.90861111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:49.412Z,0.089726906,90,2,48:49.4,15.91
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:54.415Z,0.089670234,90,2,48:54.4,15.91138889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:48:59.413Z,0.08977708,90,2,48:59.4,15.91277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:04.412Z,0.089812244,90,2,49:04.4,15.91416667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:09.412Z,0.089834225,90,2,49:09.4,15.91555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:14.413Z,0.089788521,90,2,49:14.4,15.91694444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:19.414Z,0.090007776,90,2,49:19.4,15.91833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:24.413Z,0.090351226,90,2,49:24.4,15.91972222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:29.413Z,0.090416957,90,2,49:29.4,15.92111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:34.413Z,0.090416526,90,2,49:34.4,15.9225
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:39.415Z,0.090301726,90,2,49:39.4,15.92388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:44.413Z,0.090280114,90,2,49:44.4,15.92527778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:49.413Z,0.09028972,90,2,49:49.4,15.92666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:54.413Z,0.090541493,90,2,49:54.4,15.92805556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:49:59.412Z,0.090360642,90,2,49:59.4,15.92944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:04.413Z,0.090450538,90,2,50:04.4,15.93083333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:09.413Z,0.0905879,90,2,50:09.4,15.93222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:14.413Z,0.09073201,90,2,50:14.4,15.93361111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:19.417Z,0.090650907,90,2,50:19.4,15.935
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:24.413Z,0.09074997,90,2,50:24.4,15.93638889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:29.413Z,0.090797292,90,2,50:29.4,15.93777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:34.413Z,0.090517493,90,2,50:34.4,15.93916667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:39.413Z,0.09058914,90,2,50:39.4,15.94055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:44.413Z,0.090700021,90,2,50:44.4,15.94194444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:49.412Z,0.090581633,90,2,50:49.4,15.94333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:54.413Z,0.090824987,90,2,50:54.4,15.94472222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:50:59.415Z,0.091090643,90,2,50:59.4,15.94611111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:04.414Z,0.091018661,90,2,51:04.4,15.9475
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:09.413Z,0.091173132,90,2,51:09.4,15.94888889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:14.413Z,0.091322123,90,2,51:14.4,15.95027778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:19.414Z,0.091478126,90,2,51:19.4,15.95166667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:24.413Z,0.091529537,90,2,51:24.4,15.95305556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:29.413Z,0.091478164,90,2,51:29.4,15.95444444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:34.413Z,0.091665529,90,2,51:34.4,15.95583333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:39.413Z,0.091840191,90,2,51:39.4,15.95722222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:44.413Z,0.091770475,90,2,51:44.4,15.95861111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:49.413Z,0.091806501,90,2,51:49.4,15.96
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:54.413Z,0.091751279,90,2,51:54.4,15.96138889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:51:59.413Z,0.091656021,90,2,51:59.4,15.96277778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:04.413Z,0.091723934,90,2,52:04.4,15.96416667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:09.413Z,0.091696347,90,2,52:09.4,15.96555556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:14.413Z,0.091832411,90,2,52:14.4,15.96694444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:19.412Z,0.092016218,90,2,52:19.4,15.96833333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:24.413Z,0.092125353,90,2,52:24.4,15.96972222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:29.414Z,0.092306251,90,2,52:29.4,15.97111111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:34.412Z,0.092312652,90,2,52:34.4,15.9725
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:39.413Z,0.092555248,90,2,52:39.4,15.97388889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:44.412Z,0.092507939,90,2,52:44.4,15.97527778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:49.413Z,0.092361169,90,2,52:49.4,15.97666667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:54.413Z,0.09232595,90,2,52:54.4,15.97805556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:52:59.413Z,0.092322904,90,2,52:59.4,15.97944444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:04.413Z,0.092290667,90,2,53:04.4,15.98083333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:09.413Z,0.092286165,90,2,53:09.4,15.98222222
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:14.415Z,0.0925093,90,2,53:14.4,15.98361111
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:19.413Z,0.092448209,90,2,53:19.4,15.985
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:24.413Z,0.092848737,90,2,53:24.4,15.98638889
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:29.413Z,0.092652138,90,2,53:29.4,15.98777778
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:34.415Z,0.092547097,90,2,53:34.4,15.98916667
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:39.413Z,0.092652099,90,2,53:39.4,15.99055556
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:44.413Z,0.0928139,90,2,53:44.4,15.99194444
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:49.412Z,0.092814686,90,2,53:49.4,15.99333333
Desiccation_10_22_25_lib,Pioreactor09,2025-08-15T14:53:54.413Z,0.092735753,90,2,53:54.4,15.99472222
